headline,label,label_name,source
Macy's says temporary issue with e-commerce business also impacted Q3 performance,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Mahindra Says Coronavirus May Jeopardize India Emissions Rollout,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Major blockchain developer ConsenSys announces job losses #economy #MarketScreener https://t.co/ryVmI8mEkG https://t.co/bw56wJfVGF,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
"NTSB cites Uber, driver in fatal crash",0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
NVIDIA's New Cloud Service Could Spell Doom for Google's Stadia,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
"Oaktree Strategic Income NII misses by $0.01, misses on total investment income",0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
PG&E Loses Half of Financial Backing for Bankruptcy in New Pacts,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
"Stock Market Live Updates: Home Depot faults tariffs, lumber prices for grim quarter - Yahoo Finance",0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
"Trans Mountain Costs to Increase 70% to $9.5 Billion, CBC Says",0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
"Transport for London has decided not to extend Uber’s license to operate in the city. In a statement, transit offic… https://t.co/Wh2Fx1FLgh",0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Tuna maker Bumble Bee Foods has filed for Chapter 11 bankruptcy protection. https://t.co/d2gVKB0BB3,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
WeWork Could Leave Thousands Without Jobs,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
Exxon is cutting billions of dollars in investments to keep its financial footing during the worst oil-price rout i… https://t.co/MI5vCEkhlm,0,negative,zeroshot/twitter-financial-news-sentiment (MIT)
$ICPT: Intercept Pharma reports publication of positive results from Phase 3 REGENERATE https://t.co/Md0lhRJikS,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$IEA - Infrastructure and Energy Alternatives secures two wind construction project awards totaling $115M https://t.co/hHMY90wYaC,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$KTOS: Kratos Defense and Security awarded a $39 million sole-source contract for Geolocation Global Support Servic… https://t.co/uPPTCX837l,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$MGTA - Magenta up 15% on promising data on ADC conditioning agent https://t.co/pKMo1OORDm,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$RHHBY - Genentech nabs accelerated review status for risdiplam https://t.co/TlPBstlehr,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$SAGE - Sage Therapeutics to advance Huntington's candidate SAGE-718; shares up 2% https://t.co/Dhso6xIUJu,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$SRNE UPDATE 1-Sorrento Therapeutics rejects all-cash takeout proposal; shares jump https://t.co/rPHkDVbzui via @YahooFinance,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$ZGNX - FDA OKs Zogenix's Fintepla for Dravet syndrome https://t.co/vdfppIz1AN,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
5 Reasons To Love Wendy's On Its 50th Birthday,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
AT&T says it will continue investing in Mexico: Mexican president,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
BancorpSouth Bank boosts share repurchase program,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Boeing : Deliveries 24 Jets in November #Boeing #Stock #MarketScreener https://t.co/jtBrv76jG6 https://t.co/s9q1BEhwcC,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
"Boeing 737 Max Net Orders Rise to -73 YTD in Nov. From -93 Oct. Yes, negative",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Canada's TD Beats Its U.S. Banking Competitors on Their Own Turf,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
"Congratulations to Phreesia (NYSE: $PHR) who was just named 2020 Best in KLAS for Patient Intake Management 

Read... https://t.co/lgQFrG7lOr",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
FDA Approves First Drug for Peanut Allergy,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Fortune Brands Home & Security (NYSE:FBHS) Shareholders Booked A 47% Gain In The Last Year,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Hastings Technology Metals : Bulk Ore Sorting Trial Shows Outstanding Results #HastingsTechnologyMetals #Stock… https://t.co/jH9XEyDAxJ,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
J.P. Morgan: Bausch to better weather the market than other specialty drugmakers,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Mediaset CEO upbeat on reaching accord with Vivendi,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Microfinance Loan Portfolio Jumps 48% In September Quarter,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
"Microsoft Could Win Next Phase Of Cloud Battle, Wedbush Says",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
NVIDIA : GPU-Powered Semi Simulation Snags Coveted Research Award #NVIDIA #Stock #MarketScreener… https://t.co/03LwvaKx5q,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Pershing Square Holdings announces new $100M share buyback program,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Publicis Signals Worst May Be Over for Struggling Ad Group,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Sales of grounded Boeing 737 MAX gather pace at Dubai Airshow,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Sales of grounded Boeing 737 MAX pick up steam at Dubai Airshow,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
SourceDay Announces Record Growth as One of Austin’s Fastest-Growing Companies,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
"Tezos rallies into the top ten cryptocurrencies, ousting Stellar",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
This chart shows how Vanguard’s explosive growth has ‘taken on a life of its own’: https://t.co/8IOnrejNLy,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
UPDATE 1-Keystone operator TC Energy sees EBITDA exceeding C$10 bln in 2022,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
UPDATE 1-Qualcomm expects 5G phone sales to double in 2021,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
Why Walmart and Target are still winning with consumers https://t.co/TvPW2GzpQ6 by @DegrootMckenzie https://t.co/MHBf51cVBC,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$CVX - Chevron ramps output at key Venezuela oil project as U.S. weighs sanctions https://t.co/o4g9WuvJfo,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
BP expects to keep Azeri ACG oil output stable as Shah Deniz gas powers ahead https://t.co/dcNqW5BxVN https://t.co/a0y3sr6K0u,2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$AAPL - Apple delays theatrical debut of 'The Banker' https://t.co/vAHWmIoXp8,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$AAPL - Max out Apple's Mac Pro for $52,599 https://t.co/HIRuhy8Pqd",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$ACER - Acer Therapeutics: Upcoming Catalysts. https://t.co/vseXJ9e1nH #business #investing #markets,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$APLS - Apellis Pharmaceuticals (APLS) Investor Presentation - Slideshow. Read more and get updates on any stock!… https://t.co/wJLXS3OeNb,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$ATRO - Astronics unveils universal radio field test solution https://t.co/diC9vddtwB,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$AUDC: AudioCodes enters into royalty buyout agreement with the Israel National Authority for Technology and... https://t.co/YVzJTV68bn,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$BA 737 MAX makes debut at Renton, Washington Factory - Bloomberg",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$BGNE: BeiGene reports clinical data on Tislelizumab https://t.co/f1bfcfhxoh,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$CMI - Cummins (CMI) Investor Presentation - Slideshow. Continue reading: https://t.co/4ropk5quxp #investing #stocks #business,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$DAN - Dana (DAN) Presents At 7th Annual Industrials Conference - Slideshow. Get more updates here:… https://t.co/34xt9wQ6lG,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$ENLC - EnLink Midstream (ENLC) Presents At RBC Capital Markets Midstream Conference - Slideshow. Continue reading:… https://t.co/2mbkE6IWgW,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$EPR: EPR Properties announces sale of charter school portfolio for approximately $454 mln; lowers FY19 FFO guidance https://t.co/i4GZ0uGlgp,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$EQNR $SU - Siccar Point attracts bids as high as nearly $2B - Reuters https://t.co/CMSO3XjoN1,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$INTI - Inhibitor Therapeutics to start prostate cancer treatment trial https://t.co/hKmHpHCXGJ,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$ITRN - Margins suffer at Ituran Location in Q3 https://t.co/cCI94Csl3s,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$KSU - Kansas City Southern (KSU) Presents At 7th Annual Industrials Conference - Slideshow. Keep reading:… https://t.co/GndL4OFGVw,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$LJPC (halted pre) La Jolla Pharmaceutical (LJPC) to Reassess Continued Development of LJPC-401 Based on Recent Mix… https://t.co/8wDkULKz7f,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$MDGL - Madrigal launches 1.2M-share stock offering by current investor https://t.co/V3c2xhnDBB,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$MIST - Milestone Pharmaceuticals (MIST) Investor Presentation - Slideshow. Read more and get updates on any stock!… https://t.co/JDkL37unei,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$NGL - NGL Energy Partners (NGL) Presents At RBC Capital Markets Midstream Conference - Slideshow. Keep reading:… https://t.co/KxjcrlAlcX,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$NSC - Norfolk Southern (NSC) Presents At 7th Annual Industrials Conference - Slideshow. Follow this and any other… https://t.co/D8uQNEKjmz,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$PBR $BAK - Petrobras CEO wants fast sale of Braskem, improved Brazil auction process https://t.co/utBwKEfXai",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PFBOF - Bumbershoot Holdings - 2019 Investor Letter. https://t.co/VSz41aei6i #finance #markets #stockmarket,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PI - Impinj plans $75M private offering https://t.co/TgxgZBHfqy,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PZZA - Papa John's International (PZZA) Investor Presentation - Slideshow. Read more and sign up for updates:… https://t.co/S2JCz391yG,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$REGN: Regeneron Pharma and Sanofi (SNY) restructure Kevzara and Paluent agreement https://t.co/PH1vNcbN28,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$RM - Regional Management (RM) Investor Presentation - Slideshow. Get more info on Seeking Alpha:… https://t.co/oTKMYsuWee,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SAVE - Spirit Airlines (SAVE) Investor Presentation - Slideshow. Subscribe to Seeking Alpha for more:… https://t.co/p8zUL1L274,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SO - Final containment ring placed for Georgia Power's Vogtle nuclear expansion https://t.co/gTNtdx755r,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$SRNE - Sorrento received, rejected unsolicited acquisition proposal https://t.co/jNJl3adLlp",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$VRML - Vermillion (VRML) Investor Presentation - Slideshow. Keep reading: https://t.co/Ms2VW2VLX3 #finance #stocks #business,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$XOM - Exxon to wrap up Beaumont hydrocracker restart next week - Reuters https://t.co/qF2gXFqc5r,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$XON: Intrexon to achieve $175 mln cash goal; appoints Helen Sabzevari as New President and CEO; will change name t… https://t.co/1Yt9sU0plb,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"3M is exploring a sale of its drug delivery systems unit, which could fetch about $1 billion https://t.co/ISlbwO3FCd",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
A meaty situation for Burger King,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
A New Look at Wendy's,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
accesso Technology : Form 8.3 - Accesso Technology Group PLC #accessoTechnology #Stock #MarketScreener… https://t.co/U7Ek9RNca7,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
ACI Worlwide to deliver Universal Payments tech via Azure,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Activision Blizzard’s Revenue To See Double-Digit Decline In 2019?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Adocia annonce son calendrier financier pour l’année 2020,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Advent to build up hair care brand following Olaplex buyout,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
AGF Announces Closure and Liquidation of AGFiQ U.S. Market Neutral Size Fund  https://t.co/lOOBLANzmz,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Airbus dominates second day of Dubai show as Boeing wins MAX order,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Aivo’s Conversational AI Bot Now Available on Genesys AppFoundry,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Alibaba Guides Pricing on Hong Kong Listing Around HK$176,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Alibaba on track to raise $12.9 billion in Hong Kong listing - CNN,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Alibaba share sale for $13.B Hong Kong listing oversubscribed,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Alibaba to pioneer paperless listing in break with Hong Kong norm - Reuters UK,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Aline Sara, CEO of @NaTakallam is the latest to take our 30 second challenge. The big question: how can the private… https://t.co/otUh5GYZpI",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Allergan : Form 8.3 -  #Allergan #Stock #MarketScreener https://t.co/Fc6eMgvCAQ https://t.co/4vPUhxFD8E,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Allergan : Form 8.3 - -2- #Allergan #Stock #MarketScreener https://t.co/auV1AwcmcT https://t.co/HRDqybz3f8,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Amazon blocks third-party sellers from using FedEx shipping,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Amazon tunes to new cloud wavelength https://t.co/ximH0zukU9,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Amazon will spend more than $35 billion on shipping costs this year, more than twice what it spent two years ago. T… https://t.co/7eBU5nTpEF",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
